NewID,TotalYearsGiven,TotalDonations,FirstYear,LastYear,MultiyearGiver,DecemberGivings,YearsSinceLastGift,Most_recent_year_given,Frequency_score,AverageDonationPerYear,Gender,Age,State,AgeGroup
100988921,5,400,2010,2014,1,0,2,2014,-0.560870349,100,Male,55,IN,50-59
100397477,13,398,2004,2016,1,0.285714286,0,2016,0.824403431,56.85714286,Unknown,77,MO,70-79
100032073,20,396,1994,2013,1,0.3,3,2013,-0.139265286,39.6,Female,25,NV,20-29
100035073,18,395,1994,2011,1,0.166666667,5,2011,0.212072267,65.83333333,Unknown,48,FL,40-49
100316023,2,395,2005,2006,1,0.5,10,2006,1.125549905,197.5,Female,79,AZ,70-79
100654546,6,395,2009,2014,1,0,2,2014,0.001269736,131.6666667,Female,74,AZ,70-79
101496294,1,390,2014,2014,0,1,2,2014,3.655180287,390,Male,33,FL,30-39
101214002,2,385,2014,2015,1,0,1,2015,-0.560870349,192.5,Unknown,92,NJ,90-99
100363975,4,384,2013,2016,1,0.75,0,2016,5.13079801,96,Unknown,57,PA,50-59
100977307,4,380,2010,2013,1,0.25,3,2013,1.020148639,95,Unknown,61,CA,60-69
100027551,20,375,1994,2013,1,0,3,2013,-0.236558762,28.84615385,Unknown,61,CA,60-69
100334553,3,375,1998,2000,1,0.333333333,16,2000,0.141804757,125,Unknown,31,MO,30-39
101310059,3,375,2014,2016,1,0.333333333,0,2016,-0.420335328,125,Female,91,OH,90-99
101378529,14,375,2003,2016,1,0,0,2016,-0.139265286,125,Unknown,91,OH,90-99
101024317,5,375,2011,2015,1,0.2,1,2015,-0.223586298,75,Female,70,MI,60-69
100497095,5,375,2009,2013,1,0.6,3,2013,-0.307907311,75,Unknown,46,GA,40-49
100066902,3,375,2001,2003,1,0.666666667,13,2003,2.390365096,125,Male,55,CA,50-59
100844748,9,373,2007,2015,1,0.166666667,1,2015,0.844479863,62.16666667,Male,65,CO,60-69
100852782,7,372,2010,2016,1,0.333333333,0,2016,0.703944842,124,Unknown,47,TX,40-49
100667866,5,370,2009,2013,1,0,3,2013,-0.560870349,123.3333333,Unknown,80,IN,70-79
100468834,7,370,2002,2008,1,0.2,8,2008,0.198018765,74,Unknown,65,CA,60-69
101067376,1,369,2014,2014,0,0,2,2014,1.968760033,369,Male,67,WY,60-69
100055087,3,368,2000,2002,1,0.333333333,14,2002,1.828225012,122.6666667,Male,64,VA,60-69
100678838,15,360,1999,2013,1,0.625,3,2013,2.443065729,45,Unknown,60,GA,50-59
101350338,7,360,2008,2014,1,0,2,2014,0.113697753,72,Unknown,72,NE,70-79
100540892,6,358,1996,2001,1,0.166666667,15,2001,0.56340982,59.66666667,Male,46,TX,40-49
100086987,6,355,2007,2012,1,0.333333333,4,2012,0.56340982,118.3333333,Male,72,CA,70-79
100983399,5,355,2010,2014,1,0.333333333,2,2014,-0.560870349,118.3333333,Unknown,61,MT,60-69
101232621,4,351,2013,2016,1,0,0,2016,0.598543576,87.75,Unknown,95,MN,90-99
101474117,19,350,1998,2016,1,0.357142857,0,2016,0.041422599,25,Unknown,67,CA,60-69
100010600,5,350,1995,1999,1,0.2,17,1999,-0.392228324,70,Unknown,71,NJ,70-79
100886231,1,350,2016,2016,0,0,0,2016,-0.139265286,350,Unknown,90,NC,80-89
100867696,3,350,2014,2016,1,0.666666667,0,2016,-0.139265286,116.6666667,Unknown,83,IA,80-89
100581742,19,350,1995,2013,1,0.2,3,2013,0.999068386,35,Unknown,65,ID,60-69
101507407,11,350,2006,2016,1,0,0,2016,-0.560870349,38.88888889,Unknown,70,PA,60-69
100129036,13,349,2001,2013,1,0.5,3,2013,-0.139265286,174.5,Male,64,SC,60-69
100310278,11,345,2005,2015,1,0.5,1,2015,-0.209532796,57.5,Unknown,59,NA,50-59
100062411,3,345,2002,2004,1,0.666666667,12,2004,0.422874799,115,Unknown,61,AR,60-69
100950179,2,343,2011,2012,1,0,4,2012,0.282339778,171.5,Unknown,78,NY,70-79
100474177,5,340,2006,2010,1,0,6,2010,0.422874799,113.3333333,Male,59,IL,50-59
101547431,4,337,2013,2016,1,0,0,2016,1.968760033,168.5,Female,75,NY,70-79
101430818,3,335,2002,2004,1,0.333333333,12,2004,0.844479863,111.6666667,Unknown,86,TN,80-89
101513428,9,335,2008,2016,1,0,0,2016,0.56340982,111.6666667,Male,65,TX,60-69
100780933,4,334,2009,2012,1,0,4,2012,-0.139265286,83.5,Male,68,FL,60-69
101070934,4,333.21,2011,2014,1,0.75,2,2014,3.022772692,83.3025,Male,88,FL,80-89
100039905,21,330,1995,2015,1,0.25,1,2015,-0.244666552,41.25,Unknown,32,KS,30-39
100249517,9,330,1992,2000,1,0.444444444,16,2000,0.282339778,36.66666667,Unknown,55,OR,50-59
100502859,8,330,2008,2015,1,0,1,2015,-0.420335328,55,Unknown,56,TX,50-59
100173102,10,330,2003,2012,1,0,4,2012,-0.560870349,55,Male,57,TX,50-59
100361012,7,325,2007,2013,1,0,3,2013,-0.560870349,65,Female,43,LA,40-49
100594194,6,325,2010,2015,1,0.333333333,1,2015,-0.209532796,54.16666667,Unknown,89,NE,80-89
100160839,10,325,2003,2012,1,0,4,2012,-0.560870349,65,Female,59,GA,50-59
100347106,3,325,2010,2012,1,0.666666667,4,2012,2.109295054,108.3333333,Male,81,TX,80-89
100535010,3,320,2012,2014,1,0,2,2014,-0.560870349,106.6666667,Male,87,WI,80-89
100290928,5,319,2006,2010,1,0,6,2010,-0.392228324,63.8,Unknown,31,KY,30-39
100918028,22,316,1992,2013,1,0.2,3,2013,0.591516825,21.06666667,Unknown,78,KY,70-79
100932738,4,315,2011,2014,1,0,2,2014,-0.350067818,78.75,Unknown,85,CA,80-89
100022647,13,315,1993,2005,1,0.222222222,11,2005,0.001269736,35,Male,50,WI,40-49
101520805,8,312.5,2009,2016,1,0.125,0,2016,-0.244666552,39.0625,Unknown,89,CA,80-89
100954254,3,310,2011,2013,1,0,3,2013,0.282339778,103.3333333,Male,79,NV,70-79
100310351,12,310,2005,2016,1,0,0,2016,0.788265854,62,Male,48,NC,40-49
100013949,21,310,1993,2013,1,0.166666667,3,2013,0.56340982,51.66666667,Female,46,SC,40-49
101106481,1,310,2012,2012,0,0,4,2012,0.703944842,310,Male,70,CA,60-69
100655491,4,308,2008,2011,1,0.25,5,2011,0.282339778,77,Female,103,MI,100+
101454853,8,305,2009,2016,1,0.333333333,0,2016,0.422874799,101.6666667,Unknown,60,NV,50-59
101141746,5,303,2012,2016,1,0,0,2016,0.001269736,101,Unknown,74,MD,70-79
100993396,3,300,2003,2005,1,0,11,2005,-0.560870349,100,Male,71,NY,70-79
100788737,2,300,2011,2012,1,0.5,4,2012,0.703944842,150,Male,75,AZ,70-79
100448725,7,300,2008,2014,1,0,2,2014,-0.392228324,60,Male,83,MA,80-89
101276545,1,300,2015,2015,0,0,1,2015,-0.560870349,300,Unknown,63,FL,60-69
101332964,1,300,2016,2016,0,0,0,2016,0.282339778,300,Unknown,80,WA,70-79
101093847,5,300,2011,2015,1,0,1,2015,-0.560870349,150,Male,76,MO,70-79
100557819,4,300,2010,2013,1,0,3,2013,-0.279800307,100,Unknown,46,NH,40-49
100713194,1,300,2013,2013,0,0,3,2013,0.282339778,300,Male,80,GA,70-79
101062389,4,300,2013,2016,1,0,0,2016,-0.560870349,100,Male,59,KS,50-59
100139096,3,300,2008,2010,1,0.666666667,6,2010,-0.420335328,100,Male,86,IL,80-89
100240234,1,300,2015,2015,0,0,1,2015,-0.560870349,300,Unknown,76,PA,70-79
100085107,1,300,2005,2005,0,0,11,2005,0.282339778,300,Unknown,71,OH,70-79
101280595,4,294.91,2013,2016,1,0,0,2016,-0.279800307,98.30333333,Unknown,66,MA,60-69
100074495,3,290,2011,2013,1,0.666666667,3,2013,3.093040203,96.66666667,Female,51,CA,50-59
100312370,11,290,2005,2015,1,0.4,1,2015,0.198018765,58,Unknown,39,NC,30-39
100062881,17,287,1997,2013,1,0.375,3,2013,1.547154969,35.875,Male,47,VA,40-49
100365644,6,286,2006,2011,1,0,5,2011,-0.279800307,95.33333333,Unknown,59,FL,50-59
100040541,15,285,1995,2009,1,0.2,7,2009,-0.223586298,57,Unknown,72,PA,70-79
100388602,14,285,1996,2009,1,0.166666667,7,2009,0.001269736,47.5,Unknown,30,KY,20-29
100571504,4,285,2008,2011,1,0.333333333,5,2011,0.985014884,95,Male,61,CA,60-69
100208334,14,285,2003,2016,1,0.571428571,0,2016,0.402798368,40.71428571,Female,60,OH,50-59
100655871,5,284,2010,2014,1,0,2,2014,0.02937674,56.8,Unknown,89,AZ,80-89
101311669,3,280,1993,1995,1,0.666666667,21,1995,0.422874799,93.33333333,Unknown,53,UT,50-59
100377434,5,280,1999,2003,1,0.6,13,2003,1.378512944,56,Unknown,79,WA,70-79
100638874,3,280,2014,2016,1,0.666666667,0,2016,1.828225012,93.33333333,Unknown,61,PA,60-69
100931758,3,275,2014,2016,1,0,0,2016,-0.560870349,91.66666667,Unknown,75,GA,70-79
100687890,3,275,2010,2012,1,0.333333333,4,2012,-0.420335328,91.66666667,Female,59,MO,50-59
100915445,4,275,2010,2013,1,0,3,2013,-0.420335328,91.66666667,Female,109,FL,100+
101073575,6,275,2011,2016,1,0,0,2016,0.071537246,68.75,Male,51,TX,50-59
100747344,2,275,2013,2014,1,0,2,2014,-0.139265286,137.5,Male,69,PA,60-69
100563709,3,275,2010,2012,1,0,4,2012,-0.420335328,91.66666667,Male,56,NY,50-59
100018074,13,271,1993,2005,1,0.285714286,11,2005,-0.086564653,33.875,Unknown,20,IL,20-29
100105621,2,271,2006,2007,1,0,9,2007,0.49314231,135.5,Unknown,65,WI,60-69
100348631,9,270,2006,2014,1,0,2,2014,-0.380182465,38.57142857,Unknown,79,NY,70-79
100678652,8,270,2009,2016,1,0.4,0,2016,0.95690788,54,Unknown,62,ME,60-69
100481172,4,270,2008,2011,1,0.25,5,2011,0.176938512,67.5,Male,50,WI,40-49
100300523,6,270,2007,2012,1,0.5,4,2012,-0.139265286,135,Male,65,GA,60-69
100509870,1,270,2009,2009,0,0,7,2009,-0.139265286,270,Unknown,43,WI,40-49
100082631,7,269,2006,2012,1,0.5,4,2012,1.020148639,67.25,Unknown,49,AZ,40-49
100259354,10,268,2004,2013,1,0,3,2013,-0.40276845,33.5,Male,78,PA,70-79
100036507,22,266,1994,2015,1,0.4,1,2015,0.198018765,53.2,Male,48,CA,40-49
100318914,11,265,2005,2015,1,0,1,2015,-0.139265286,37.85714286,Unknown,77,TN,70-79
100628369,7,265,2009,2015,1,0.166666667,1,2015,-0.209532796,44.16666667,Unknown,74,SC,70-79
100530185,1,265,2008,2008,0,0,8,2008,-0.139265286,265,Female,72,CA,70-79
100713027,4,265,2009,2012,1,0.25,4,2012,0.598543576,66.25,Unknown,60,TN,50-59
100450792,5,263,2007,2011,1,0,5,2011,0.001269736,87.66666667,Unknown,41,VT,40-49
101487110,4,260,2013,2016,1,0,0,2016,-0.139265286,86.66666667,Unknown,89,CA,80-89
100095954,3,260,1994,1996,1,0.333333333,20,1996,0.985014884,86.66666667,Unknown,68,VT,60-69
101342139,3,258,2014,2016,1,0.333333333,0,2016,2.249830075,86,Male,66,IN,60-69
100973981,7,255,2010,2016,1,0,0,2016,-0.139265286,51,Male,79,CA,70-79
101505134,7,255,2010,2016,1,0,0,2016,-0.139265286,36.42857143,Male,69,WI,60-69
101229896,4,255,2013,2016,1,0,0,2016,0.422874799,85,Male,76,NV,70-79
100096665,18,251,1999,2016,1,0.285714286,0,2016,0.463027662,35.85714286,Female,68,TX,60-69
100318015,3,251,2005,2007,1,0,9,2007,1.125549905,83.66666667,Unknown,72,IA,70-79
100188463,8,250.05,2003,2010,1,0.166666667,6,2010,0.212072267,41.675,Unknown,73,OK,70-79
101031430,1,250,2014,2014,0,0,2,2014,-0.560870349,250,Unknown,94,FL,90-99
101405414,1,250,2012,2012,0,0,4,2012,-0.560870349,250,Male,65,TX,60-69
100692869,1,250,2010,2010,0,0,6,2010,-0.139265286,250,Unknown,68,MD,60-69
100442397,1,250,2011,2011,0,1,5,2011,-0.560870349,250,Male,49,FL,40-49
100089164,6,250,2007,2012,1,0,4,2012,-0.139265286,125,Unknown,81,CA,80-89
100556068,1,250,2014,2014,0,0,2,2014,-0.560870349,250,Unknown,70,TX,60-69
101087509,6,250,2011,2016,1,0,0,2016,-0.350067818,62.5,Male,82,IA,80-89
100688150,3,250,2010,2012,1,0.333333333,4,2012,-0.420335328,83.33333333,Female,63,MT,60-69
100813664,7,250,2009,2015,1,0.333333333,1,2015,-0.560870349,83.33333333,Female,57,WI,50-59
100550722,2,250,2000,2001,1,0.5,15,2001,1.125549905,125,Male,39,OK,30-39
101002542,5,250,2010,2014,1,0,2,2014,-0.392228324,50,Unknown,47,CO,40-49
100467707,2,250,2010,2011,1,0,5,2011,0.282339778,125,Unknown,73,NC,70-79
100897698,2,250,2015,2016,1,0,0,2016,-0.350067818,125,Male,85,TX,80-89
100468476,1,250,2010,2010,0,1,6,2010,-0.560870349,250,Unknown,72,TX,70-79
101404276,3,250,2011,2013,1,0,3,2013,-0.560870349,83.33333333,Male,60,CA,50-59
100557060,9,249,2008,2016,1,0,0,2016,0.113697753,49.8,Male,75,FL,70-79
101155721,3,247,2012,2014,1,0.333333333,2,2014,0.282339778,82.33333333,Unknown,85,NY,80-89
101216218,3,245,2013,2015,1,0,1,2015,1.336352437,122.5,Unknown,97,NC,90-99
100833985,4,245,2010,2013,1,0.666666667,3,2013,0.282339778,81.66666667,Unknown,87,MI,80-89
100240964,14,245,2000,2013,1,0.2,3,2013,-0.392228324,49,Unknown,65,TX,60-69
101420967,2,245,2015,2016,1,0.5,0,2016,0.071537246,122.5,Male,92,NM,90-99
101189871,9,245,2008,2016,1,0.166666667,0,2016,0.56340982,40.83333333,Male,82,NY,80-89
101049372,6,240,2007,2012,1,0,4,2012,-0.420335328,80,Female,55,FL,50-59
100878454,7,240,2010,2016,1,0,0,2016,1.125549905,80,Female,88,IL,80-89
100012463,5,240,2006,2010,1,0.25,6,2010,-0.455469083,60,Male,46,CO,40-49
100987353,5,240,2010,2014,1,0,2,2014,-0.392228324,48,Female,57,CA,50-59
100968752,1,240,2014,2014,0,1,2,2014,1.547154969,240,Unknown,59,NV,50-59
100581791,5,240,2008,2012,1,0,4,2012,-0.139265286,48,Unknown,38,PA,30-39
100413416,3,240,2010,2012,1,0.666666667,4,2012,1.828225012,80,Unknown,85,WI,80-89
100290616,4,238,2006,2009,1,0.5,7,2009,1.547154969,119,Female,85,OH,80-89
101521016,9,235,2008,2016,1,0,0,2016,-0.223586298,47,Female,87,TX,80-89
101067640,6,235,2011,2016,1,0,0,2016,-0.350067818,58.75,Male,51,SC,50-59
101409507,3,235,2010,2012,1,0,4,2012,0.282339778,78.33333333,Unknown,81,VA,80-89
100683053,3,235,2009,2011,1,0.333333333,5,2011,0.141804757,78.33333333,Male,71,NY,70-79
100630800,2,234,2015,2016,1,0.5,0,2016,0.914747374,117,Male,72,GA,70-79
100652311,1,231,2014,2014,0,1,2,2014,3.655180287,231,Male,77,MO,70-79
100397572,1,230,2009,2009,0,0,7,2009,3.655180287,230,Male,92,CA,90-99
100773161,2,230,2014,2015,1,0.5,1,2015,0.49314231,115,Unknown,67,WI,60-69
101286399,4,229,2013,2016,1,0.25,0,2016,0.387741044,57.25,Unknown,91,PA,90-99
101522657,8,227,2007,2014,1,0.5,2,2014,1.652556235,56.75,Unknown,86,MI,80-89
100420004,4,225,2010,2013,1,0.25,3,2013,-0.244666552,56.25,Male,61,AR,60-69
100856356,4,225,2011,2014,1,0,2,2014,-0.560870349,75,Unknown,65,AL,60-69
101331637,2,225,2014,2015,1,0,1,2015,-0.139265286,112.5,Unknown,20,TX,20-29
100013681,24,225,1993,2016,1,0.5,0,2016,1.441753703,56.25,Male,44,CO,40-49
100907794,6,225,2010,2015,1,0,1,2015,-0.03386402,56.25,Unknown,60,FL,50-59
100710449,7,225,2009,2015,1,0,1,2015,-0.476549337,45,Female,53,MD,50-59
101085539,3,225,2011,2013,1,0.333333333,3,2013,0.001269736,75,Female,70,PA,60-69
100086671,2,223,2003,2004,1,0.5,12,2004,3.233575224,111.5,Unknown,66,NM,60-69
101501314,4,222,2013,2016,1,0.333333333,0,2016,1.125549905,74,Male,63,AL,60-69
100525331,6,220,2008,2013,1,0,3,2013,-0.560870349,44,Male,62,CO,60-69
100108147,4,220,2000,2003,1,0.333333333,13,2003,-0.139265286,73.33333333,Male,50,NA,40-49
100218273,11,219,2004,2014,1,0.25,2,2014,0.598543576,54.75,Male,59,OH,50-59
101034969,4,218,2011,2014,1,0,2,2014,0.141804757,72.66666667,Unknown,85,IL,80-89
100950999,1,216,2013,2013,0,0,3,2013,2.390365096,216,Unknown,100,CA,90-99
101512285,1,216,2016,2016,0,0,0,2016,1.547154969,216,Unknown,74,NJ,70-79
100012772,18,215,1993,2010,1,0.375,6,2010,-0.139265286,26.875,Unknown,69,WA,60-69
101054505,4,215,2011,2014,1,0,2,2014,-0.139265286,53.75,Female,78,VA,70-79
100105956,16,215,1999,2014,1,0.727272727,2,2014,2.582003762,19.54545455,Unknown,38,MD,30-39
101188840,7,211,1995,2001,1,0,15,2001,-0.068997775,35.16666667,Unknown,59,TX,50-59
100456203,4,210,2010,2013,1,0,3,2013,-0.139265286,70,Unknown,59,FL,50-59
100826652,7,210,2009,2015,1,0.333333333,1,2015,-0.279800307,70,Unknown,86,CA,80-89
100870771,4,210,2010,2013,1,0,3,2013,0.703944842,70,Female,67,MN,60-69
100991159,20,210,1993,2012,1,0.25,4,2012,-0.350067818,52.5,Female,66,WY,60-69
101046865,3,205,2011,2013,1,0,3,2013,0.001269736,68.33333333,Male,66,GA,60-69
101362016,16,205,1989,2004,1,0,12,2004,-0.03386402,51.25,Male,54,CA,50-59
101505551,7,202,2006,2012,1,0,4,2012,-0.223586298,40.4,Unknown,79,FL,70-79
101403487,2,200,1996,1997,1,0,19,1997,-0.139265286,100,Female,66,OH,60-69
101154283,1,200,2012,2012,0,0,4,2012,-0.560870349,200,Unknown,59,TN,50-59
100195301,2,200,2010,2011,1,0,5,2011,-0.560870349,100,Unknown,71,NC,70-79
100423441,2,200,2013,2014,1,0.5,2,2014,-0.560870349,100,Unknown,91,PA,90-99
100780192,1,200,2011,2011,0,1,5,2011,-0.139265286,200,Unknown,21,VA,20-29
100302223,2,200,2013,2014,1,0.5,2,2014,-0.560870349,100,Unknown,92,MN,90-99
100608122,4,200,2009,2012,1,0,4,2012,0.141804757,66.66666667,Male,67,ME,60-69
100201078,2,200,2012,2013,1,0.5,3,2013,-0.139265286,100,Male,90,LA,80-89
100651821,2,200,2009,2010,1,0.5,6,2010,-0.139265286,100,Male,76,DE,70-79
101256713,2,200,2013,2014,1,0,2,2014,-0.560870349,100,Unknown,63,CA,60-69
100319249,2,200,2005,2006,1,0,10,2006,-0.560870349,100,Male,71,MD,70-79
100150821,1,200,2009,2009,0,0,7,2009,1.125549905,200,Female,75,TN,70-79
100434360,12,200,1992,2003,1,0,13,2003,-0.560870349,100,Male,35,TX,30-39
100951902,2,200,2010,2011,1,0,5,2011,-0.560870349,100,Male,54,WI,50-59
101116561,5,200,2012,2016,1,0,0,2016,-0.560870349,100,Unknown,66,TX,60-69
100381735,1,200,2008,2008,0,0,8,2008,-0.560870349,200,Unknown,50,TX,40-49
100886705,2,200,2012,2013,1,0,3,2013,-0.350067818,100,Male,80,KS,70-79
100972448,2,200,2010,2011,1,0,5,2011,0.071537246,100,Unknown,49,NY,40-49
100818106,1,200,2010,2010,0,0,6,2010,0.703944842,200,Male,76,PA,70-79
100089828,2,200,2002,2003,1,0.5,13,2003,1.968760033,100,Male,66,NY,60-69
101495269,1,200,2013,2013,0,0,3,2013,-0.139265286,200,Unknown,56,TX,50-59
101417238,2,200,2014,2015,1,0,1,2015,-0.350067818,100,Unknown,80,WA,70-79
100776669,5,200,2009,2013,1,0,3,2013,-0.420335328,66.66666667,Male,87,NV,80-89
100871227,7,200,2010,2016,1,0,0,2016,-0.139265286,40,Unknown,90,CA,80-89
100495394,4,195,2012,2015,1,0.75,1,2015,3.128173958,48.75,Unknown,69,IL,60-69
101229454,3,195,2013,2015,1,0,1,2015,-0.279800307,65,Unknown,82,NC,80-89
100040290,6,194,1995,2000,1,0,16,2000,0.450981803,38.8,Female,23,TX,20-29
100922825,2,194,2013,2014,1,0.5,2,2014,0.49314231,97,Unknown,63,CO,60-69
100035313,20,190,1994,2013,1,0.375,3,2013,-0.086564653,23.75,Female,62,MN,60-69
101555640,4,190,1996,1999,1,0.5,17,1999,-0.455469083,47.5,Unknown,50,MA,40-49
100001957,6,188,1995,2000,1,0.166666667,16,2000,-0.068997775,31.33333333,Unknown,52,IL,50-59
101357811,25,188,1992,2016,1,0,0,2016,0.02937674,37.6,Male,51,PA,50-59
100870159,2,187,2010,2011,1,0,5,2011,0.282339778,93.5,Female,67,WI,60-69
100034851,5,185,1994,1998,1,0.6,18,1998,0.113697753,37,Female,68,NY,60-69
101025253,1,184,2012,2012,0,0,4,2012,1.125549905,184,Male,28,FL,20-29
100009287,19,182,1980,1998,1,0.166666667,18,1998,0.985014884,30.33333333,Male,30,IN,20-29
100484874,6,181,2008,2013,1,0.2,3,2013,0.619623829,36.2,Unknown,62,NY,60-69
101147810,3,181,2012,2014,1,0.333333333,2,2014,-0.139265286,60.33333333,Male,73,IN,70-79
101514014,8,180,2008,2015,1,0.5,1,2015,-0.139265286,45,Male,64,MI,60-69
101509164,8,180,2006,2013,1,0,3,2013,-0.223586298,36,Male,55,TN,50-59
100102678,6,180,1999,2004,1,0.2,12,2004,-0.392228324,36,Unknown,28,SC,20-29
100744031,3,180,2009,2011,1,0,5,2011,0.141804757,60,Unknown,89,WI,80-89
100241857,2,180,2004,2005,1,0,11,2005,0.282339778,90,Unknown,79,MI,70-79
101017248,2,180,2010,2011,1,0,5,2011,-0.350067818,90,Female,61,NY,60-69
100028157,6,176,2007,2012,1,0,4,2012,0.703944842,88,Female,80,NV,70-79
100759105,2,176,2013,2014,1,0.5,2,2014,0.703944842,88,Unknown,94,FL,90-99
100070645,1,175,2008,2008,0,0,8,2008,1.125549905,175,Male,49,FL,40-49
101456133,1,175,2016,2016,0,0,0,2016,0.703944842,175,Male,81,NV,80-89
100116045,14,175,2000,2013,1,0,3,2013,-0.560870349,58.33333333,Unknown,50,FL,40-49
100620220,4,175,2009,2012,1,0,4,2012,-0.420335328,58.33333333,Unknown,61,OR,60-69
100368488,2,175,2006,2007,1,0.5,9,2007,-0.139265286,87.5,Unknown,65,VA,60-69
101132852,9,175,2004,2012,1,0.333333333,4,2012,-0.139265286,58.33333333,Male,71,OH,70-79
100802106,8,175,2009,2016,1,0,0,2016,-0.244666552,43.75,Male,64,NA,60-69
100888285,4,175,2010,2013,1,0,3,2013,0.071537246,87.5,Female,41,FL,40-49
101101664,1,175,2012,2012,0,0,4,2012,0.282339778,175,Female,57,OH,50-59
100004181,17,175,1991,2007,1,0.4,9,2007,0.02937674,35,Male,66,MO,60-69
100872006,5,175,2010,2014,1,0,2,2014,0.422874799,58.33333333,Unknown,73,IL,70-79
100115690,1,175,2014,2014,0,0,2,2014,1.125549905,175,Male,65,ME,60-69
100504205,21,175,1993,2013,1,0.142857143,3,2013,-0.380182465,25,Unknown,28,NY,20-29
101400154,6,175,2009,2014,1,0.5,2,2014,0.598543576,43.75,Male,85,CO,80-89
100607127,3,175,2009,2011,1,0,5,2011,-0.279800307,58.33333333,Male,89,TX,80-89
100218321,8,175,2004,2011,1,0,5,2011,-0.350067818,87.5,Unknown,84,MS,80-89
101164194,2,173,2012,2013,1,0,3,2013,0.071537246,86.5,Male,89,TX,80-89
101071778,4,171,2012,2015,1,0.75,1,2015,2.917371426,42.75,Unknown,75,KY,70-79
100540144,9,170,2008,2016,1,0,0,2016,-0.420335328,56.66666667,Unknown,58,TN,50-59
100220646,2,170,2004,2005,1,0,11,2005,0.071537246,85,Unknown,39,TX,30-39
100361709,4,170,2006,2009,1,0.333333333,7,2009,0.141804757,56.66666667,Unknown,74,NA,70-79
100244320,18,170,1992,2009,1,0.333333333,7,2009,0.001269736,28.33333333,Unknown,69,PA,60-69
100776613,3,170,2010,2012,1,0,4,2012,-0.420335328,56.66666667,Male,82,TX,80-89
100476511,9,170,2008,2016,1,0,0,2016,0.422874799,56.66666667,Female,71,NA,70-79
100330166,7,170,2006,2012,1,0.333333333,4,2012,-0.139265286,56.66666667,Female,53,OH,50-59
100805669,5,170,2009,2013,1,0,3,2013,-0.307907311,34,Female,80,NY,70-79
100023690,4,170,1996,1999,1,0,17,1999,0.176938512,42.5,Unknown,59,NV,50-59
100188306,8,168,2006,2013,1,0.4,3,2013,1.462833956,33.6,Unknown,64,WI,60-69
100396797,5,168,2007,2011,1,0,5,2011,0.56340982,56,Unknown,55,KY,50-59
100285095,12,165,2005,2016,1,0,0,2016,0.071537246,41.25,Male,54,NJ,50-59
100160057,2,165,2003,2004,1,0,12,2004,0.282339778,82.5,Male,63,NA,60-69
100202578,12,165,2003,2014,1,0.2,2,2014,-0.307907311,33,Female,70,FL,60-69
100394117,1,165,2013,2013,0,0,3,2013,0.282339778,165,Male,76,OH,70-79
100736820,2,165,2009,2010,1,0,6,2010,0.282339778,82.5,Unknown,56,CA,50-59
100074571,10,165,2001,2010,1,0,6,2010,-0.560870349,23.57142857,Unknown,79,MO,70-79
100484780,7,165,2008,2014,1,0,2,2014,0.071537246,82.5,Unknown,31,NY,30-39
100693519,2,163,2011,2012,1,0,4,2012,-0.560870349,81.5,Male,89,TX,80-89
101402211,8,162,2006,2013,1,0.2,3,2013,0.282339778,32.4,Unknown,85,FL,80-89
100685871,1,162,2015,2015,0,0,1,2015,2.81197016,162,Unknown,97,OR,90-99
100583904,2,162,2011,2012,1,0.5,4,2012,0.282339778,81,Unknown,76,FL,70-79
100914249,3,160,2010,2012,1,0.666666667,4,2012,1.266084927,53.33333333,Unknown,55,KY,50-59
100421990,7,160,2007,2013,1,0,3,2013,-0.139265286,40,Male,75,AR,70-79
100469459,4,160,2010,2013,1,0.333333333,3,2013,-0.279800307,53.33333333,Unknown,67,FL,60-69
101517945,7,160,2009,2015,1,0.333333333,1,2015,-0.420335328,53.33333333,Female,73,MD,70-79
100702103,2,156,2013,2014,1,0.5,2,2014,1.757957501,78,Unknown,46,TX,40-49
101189200,9,155,2008,2016,1,0,0,2016,-0.139265286,77.5,Female,76,OH,70-79
100012698,3,155,1996,1998,1,0.333333333,18,1998,-0.279800307,51.66666667,Female,43,NC,40-49
100995292,5,155,2010,2014,1,0,2,2014,-0.350067818,38.75,Male,79,MI,70-79
100775112,6,155,2009,2014,1,0,2,2014,-0.560870349,38.75,Unknown,51,MD,50-59
101406649,2,155,2013,2014,1,0.5,2,2014,0.703944842,77.5,Unknown,69,NY,60-69
100140017,7,155,2007,2013,1,0,3,2013,-0.350067818,77.5,Unknown,70,CO,60-69
100020096,20,155,1993,2012,1,0.285714286,4,2012,-0.500641055,22.14285714,Female,43,TX,40-49
100657699,3,154.12,2010,2012,1,0,4,2012,-0.420335328,51.37333333,Male,55,TN,50-59
100216085,4,150,2004,2007,1,0,9,2007,-0.560870349,37.5,Male,55,NY,50-59
100899289,1,150,2014,2014,0,0,2,2014,-0.560870349,150,Male,82,CA,80-89
101410282,1,150,2009,2009,0,0,7,2009,0.282339778,150,Female,79,AZ,70-79
100076194,2,150,2010,2011,1,0.5,5,2011,0.282339778,75,Unknown,64,VA,60-69
101034950,13,150,2003,2015,1,0,1,2015,-0.420335328,50,Unknown,63,PA,60-69
100882347,2,150,2015,2016,1,0.5,0,2016,-0.560870349,75,Male,90,CA,80-89
